Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2015,"Jason Marquis","CIN",4,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,105
2015,"Will Venable","2 Tms",34,48,44,7,6,1,0,0,0,4,2,0,14,0,0,2,1,0,0,0.15909091,211
2015,"Mark Buehrle","TOR",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
2015,"CC Sabathia","NYY",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404
2015,"Jeremy Affeldt","SFG",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,583
2015,"David Ortiz","BOS",88,184,169,39,22,9,0,8,8,30,12,0,39,0,3,0,6,0,0,0.23076923,745
2015,"A.J. Pierzynski","ATL",62,91,83,22,17,5,0,0,0,7,5,0,10,3,0,0,4,0,0,0.26506024,746
2015,"Randy Choate","STL",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,813
2015,"Brennan Boesch","CIN",7,8,7,1,1,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0.14285714,914
2015,"Danny Dorn","ARI",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1050
2015,"Ichiro Suzuki","MIA",56,97,90,25,20,0,4,1,1,11,6,0,10,0,0,1,1,0,0,0.27777778,1101
2015,"Carl Crawford","LAD",24,30,27,8,7,1,0,0,0,2,2,0,6,0,0,0,1,0,0,0.2962963,1201
2015,"Javier Lopez","SFG",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1663
2015,"Chase Utley","2 Tms",68,115,97,18,12,4,1,1,1,7,9,0,21,5,4,0,2,0,0,0.18556701,1679
2015,"Justin Morneau","COL",21,40,38,13,8,5,0,0,0,3,2,0,5,0,0,0,2,0,0,0.34210526,1737
2015,"David DeJesus","2 Tms",8,12,11,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.09090909,1825
2015,"Joe Mauer","MIN",84,209,191,51,37,8,2,4,4,26,17,1,34,0,0,1,5,0,0,0.26701571,1857
2015,"Josh Hamilton","TEX",25,59,55,13,7,3,0,3,3,12,3,0,17,0,1,0,0,0,0,0.23636364,1875
2015,"Adam LaRoche","CHW",57,94,89,14,11,3,0,0,0,7,3,0,37,1,1,0,1,0,0,0.15730337,1904
2015,"Adrian Gonzalez","LAD",98,179,163,48,33,11,0,4,4,25,11,0,27,3,2,0,8,0,0,0.29447853,1908
2015,"Clayton Kershaw","LAD",18,30,29,2,2,0,0,0,0,0,0,0,11,0,0,1,1,0,0,0.06896552,2036
2015,"Jorge De La Rosa","COL",6,9,8,1,1,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0.125,2047
2015,"David Peralta","ARI",60,90,80,20,14,3,2,1,1,14,6,0,23,2,2,0,0,0,0,0.25,2136
2015,"Chris Narveson","MIA",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2141
2015,"Ryan Howard","PHI",71,107,100,13,8,2,0,3,3,10,5,0,40,1,1,0,6,0,0,0.13,2154
2015,"Dan Johnson","STL",4,6,6,2,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0.33333333,2167
2015,"Grady Sizemore","2 Tms",19,21,18,6,4,1,0,1,1,2,2,0,2,1,0,0,0,0,0,0.33333333,2197
2015,"Kelly Johnson","2 Tms",27,35,33,9,8,0,0,1,1,4,2,0,11,0,0,0,1,0,0,0.27272727,2234
2015,"Pedro Alvarez","PIT",53,65,62,16,12,1,0,3,3,9,3,0,20,0,0,0,0,0,0,0.25806452,2495
2015,"Lucas Duda","NYM",82,132,123,35,17,11,0,7,7,21,7,0,42,2,0,0,6,0,0,0.28455285,2502
2015,"Hank Conger","HOU",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2505
2015,"Yonder Alonso","SDP",53,86,75,20,18,1,0,1,1,11,8,0,16,2,1,0,3,0,0,0.26666667,2530
2015,"Chris Parmelee","BAL",12,17,16,2,1,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0.125,2554
2015,"Garrett Jones","NYY",23,25,23,3,1,1,0,1,1,4,2,0,5,0,0,0,0,0,0,0.13043478,2714
2015,"Johnny Monell","NYM",3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2783
2015,"Travis Snider","2 Tms",24,43,43,10,5,4,1,0,0,2,0,0,7,0,0,0,0,0,0,0.23255814,2830
2015,"Luis Avilan","LAD",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882
2015,"Jeff Locke","PIT",5,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2929
2015,"Mitch Moreland","TEX",75,167,155,38,26,7,0,5,5,21,11,0,40,0,1,0,2,0,0,0.24516129,3086
2015,"Gregor Blanco","SFG",46,78,71,20,15,3,1,1,1,5,5,0,16,2,0,0,1,0,0,0.28169014,3123
2015,"Domonic Brown","PHI",29,45,42,10,7,2,1,0,0,5,3,0,7,0,0,0,1,0,0,0.23809524,3154
2015,"Shin-Soo Choo","TEX",101,248,211,50,34,9,1,6,6,28,24,0,54,8,3,2,2,0,0,0.23696682,3174
2015,"David Price","DET",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3184
2015,"Francisco Liriano","PIT",11,20,19,2,2,0,0,0,0,2,0,0,10,0,0,1,0,0,0,0.10526316,3201
2015,"Robinson Cano","SEA",103,240,226,61,48,4,0,9,9,31,12,1,43,1,1,0,7,0,0,0.2699115,3269
2015,"Matt Joyce","LAA",16,24,21,1,0,1,0,0,0,1,2,0,12,1,0,0,1,0,0,0.04761905,3353
2015,"Miguel Montero","CHC",45,56,47,11,7,1,0,3,3,11,6,0,12,2,1,0,1,0,0,0.23404255,3364
2015,"Alejandro De Aza","3 Tms",38,51,44,7,5,0,2,0,0,2,3,0,18,1,2,1,2,0,0,0.15909091,3371
2015,"Anthony Rizzo","CHC",100,198,163,48,31,11,0,6,6,25,22,2,33,11,2,0,1,0,0,0.29447853,3473
2015,"Eric Hosmer","KCR",109,266,244,68,50,11,3,4,4,30,19,0,45,1,1,1,6,0,0,0.27868852,3516
2015,"Clay Buchholz","BOS",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3543
2015,"Clayton Richard","CHC",2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3551
2015,"Skip Schumaker","CIN",23,27,22,6,3,3,0,0,0,1,5,0,6,0,0,0,2,0,0,0.27272727,3704
2015,"Brett Oberholtzer","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3855
2015,"Josh Reddick","OAK",81,149,135,30,20,5,1,4,4,16,13,0,20,0,0,1,1,0,0,0.22222222,3892
2015,"Michael Brantley","CLE",107,234,214,63,42,16,0,5,5,35,18,1,30,0,2,0,7,0,0,0.29439252,4106
2015,"Stephen Drew","NYY",62,94,85,20,12,5,0,3,3,8,7,1,20,0,1,1,1,0,0,0.23529412,4251
2015,"Joey Votto","CIN",106,210,166,55,35,12,1,7,7,28,41,0,39,2,1,0,5,0,0,0.3313253,4314
2015,"Daniel Murphy","NYM",82,134,126,32,23,7,1,1,1,11,4,0,13,2,2,0,7,0,0,0.25396825,4316
2015,"Jonathon Niese","NYM",7,15,14,4,4,0,0,0,0,2,0,0,8,0,0,1,0,0,0,0.28571429,4424
2015,"Mike Baxter","CHC",5,5,3,3,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,4464
2015,"Brandon Moss","2 Tms",85,168,149,36,22,9,1,4,4,18,16,1,42,2,1,0,4,0,0,0.24161074,4467
2015,"James Loney","TBR",46,89,84,19,14,4,0,1,1,5,4,0,12,0,1,0,1,0,0,0.22619048,4556
2015,"Prince Fielder","TEX",115,282,254,64,44,11,0,9,9,36,22,3,51,5,1,0,8,0,0,0.2519685,4613
2015,"Ben Revere","2 Tms",86,171,155,42,36,5,1,0,0,14,10,0,25,2,1,3,2,0,0,0.27096774,4712
2015,"Brian Bogusevic","PHI",9,11,11,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.09090909,4719
2015,"Jacoby Ellsbury","NYY",74,173,154,39,32,5,0,2,2,11,12,0,35,5,0,0,0,0,0,0.25324675,4727
2015,"Curtis Granderson","NYM",83,143,126,23,14,7,0,2,2,14,15,0,48,1,1,0,1,0,0,0.18253968,4747
2015,"Travis Ishikawa","PIT",5,6,5,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.2,4793
2015,"Brian McCann","NYY",66,133,116,28,19,3,0,6,6,26,12,0,26,4,1,0,2,0,0,0.24137931,4810
2015,"Jarrod Dyson","KCR",26,41,36,8,6,2,0,0,0,4,3,0,8,1,0,1,1,0,0,0.22222222,4866
2015,"Mike Moustakas","KCR",101,231,206,58,36,12,0,10,10,35,12,0,23,7,3,3,6,0,0,0.2815534,4892
2015,"Scott Kazmir","HOU",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4897
2015,"Ender Inciarte","ARI",62,150,141,32,27,3,2,0,0,12,4,0,17,2,3,0,4,0,0,0.22695035,4922
2015,"Jon Lester","CHC",5,10,8,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,4930
2015,"Jason Heyward","STL",95,181,162,44,34,7,1,2,2,20,18,0,40,0,0,0,0,0,0,0.27160494,4940
2015,"Luis Valbuena","HOU",64,132,114,18,10,3,0,5,5,11,15,0,30,2,1,0,4,0,0,0.15789474,4969
2015,"Cole Hamels","PHI",3,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,4972
2015,"Stephen Vogt","OAK",73,123,109,26,19,5,1,1,1,19,10,0,24,1,3,0,3,0,0,0.23853211,5000
2015,"Yohan Flande","COL",8,10,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5057
2015,"Anthony Gose","DET",47,81,73,14,9,4,1,0,0,2,7,0,28,1,0,0,3,0,0,0.19178082,5097
2015,"Alex Gordon","KCR",62,146,125,35,25,5,0,5,5,17,14,1,32,6,1,0,0,0,0,0.28,5209
2015,"Jon Jay","STL",26,44,38,6,6,0,0,0,0,3,4,0,6,1,0,1,2,0,0,0.15789474,5227
2015,"Alex Presley","HOU",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5305
2015,"Brandon Crawford","SFG",83,152,143,37,22,10,1,4,4,25,5,0,40,2,2,0,11,0,0,0.25874126,5343
2015,"Freddie Freeman","ATL",74,138,114,25,16,8,0,1,1,13,20,0,39,2,2,0,2,0,0,0.21929825,5361
2015,"Phillippe Aumont","PHI",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5362
2015,"Andrew Lambo","PIT",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5386
2015,"Pablo Sandoval","BOS",56,112,106,27,22,5,0,0,0,10,4,0,17,1,0,1,2,0,0,0.25471698,5409
2015,"Daniel Nava","BOS",4,5,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5450
2015,"Jimmy Paredes","BAL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5481
2015,"Matt Harrison","TEX",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5551
2015,"Tim Lincecum","SFG",8,12,10,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,0,5705
2015,"John Jaso","TBR",15,19,13,4,3,1,0,0,0,2,6,0,4,0,0,0,0,0,0,0.30769231,5887
2015,"Nick Markakis","ATL",109,203,194,53,43,9,1,0,0,12,7,0,28,2,0,0,6,0,0,0.27319588,5930
2015,"Didi Gregorius","NYY",86,164,146,36,29,5,1,1,1,24,10,0,26,4,1,3,1,0,0,0.24657534,6012
2015,"David Murphy","2 Tms",23,26,23,7,5,1,1,0,0,5,1,0,5,1,0,1,1,0,0,0.30434783,6035
2015,"Andre Ethier","LAD",37,48,45,9,7,2,0,0,0,6,2,0,14,0,1,0,0,0,0,0.2,6265
2015,"Michael Bourn","2 Tms",61,112,91,21,17,4,0,0,0,6,14,0,27,0,3,4,0,0,0,0.23076923,6387
2015,"Kirk Nieuwenhuis","2 Tms",10,11,9,0,0,0,0,0,0,1,1,0,6,1,0,0,0,0,0,0,6400
2015,"Ryan Lollis","SFG",2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6623
2015,"JB Shuck","CHW",19,29,23,5,3,2,0,0,0,1,5,0,5,0,0,1,0,0,0,0.2173913,6677
2015,"Chris Coghlan","CHC",40,49,43,5,4,1,0,0,0,0,4,0,11,1,0,1,0,0,0,0.11627907,6878
2015,"Nick Noonan","SFG",2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6880
2015,"Martin Perez","TEX",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6902
2015,"Clint Robinson","WSN",25,38,33,14,12,2,0,0,0,2,5,0,8,0,0,0,1,0,0,0.42424242,6908
2015,"Juan Centeno","MIL",2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7168
2015,"David Lough","BAL",13,18,14,3,3,0,0,0,0,1,2,0,4,1,0,1,0,0,0,0.21428571,7215
2015,"Carlos Gonzalez","COL",87,168,159,31,23,3,0,5,5,19,6,1,44,0,2,1,3,0,0,0.19496855,7287
2015,"Seth Smith","SEA",44,53,50,10,5,4,0,1,1,4,1,1,19,1,0,1,4,0,0,0.2,7331
2015,"J.A. Happ","PIT",4,8,6,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,7410
2015,"Shane Peterson","MIL",28,44,38,9,7,1,1,0,0,2,5,0,12,0,0,1,1,0,0,0.23684211,7423
